"X_id","TimeStamp","PART_FACT_PLAN_DATE","PART_FACT_SERIAL","PART_NAME","EQUIP_CD","EQUIP_NAME","PassOrFail","Reason","Injection_Time","Filling_Time","Plasticizing_Time","Cycle_Time","Clamp_Close_Time","Cushion_Position","Plasticizing_Position","Clamp_Open_Position","Max_Injection_Speed","Max_Injection_Pressure","Max_Switch_Over_Pressure","Max_Back_Pressure","Barrel_Temperature_2","Barrel_Temperature_3","Barrel_Temperature_4","Barrel_Temperature_5","Barrel_Temperature_6","Hopper_Temperature"
"5f892b149c0189cc666f0436","2020-10-16 5:08","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.590000153,4.480000019,16.89999962,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.40000153,141.8000031,136.6000061,37.5,275.3999939,275.1000061,270.7000122,254.6000061,229.8000031,66.09999847
"5f892b159c0189cc666f0444","2020-10-16 5:08","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.590000153,4.480000019,16.89999962,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.40000153,141.8000031,136.6000061,37.5,275.3999939,275.1000061,270.7000122,254.6000061,229.8000031,66.09999847
"5f892b439c0189cc666f06d3","2020-10-16 5:09","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.590000153,4.46999979,16.90999985,59.56000137,7.130000114,653.4099731,68.86000061,647.9899902,55.40000153,141.8000031,136.8000031,37.70000076,274.7999878,274.5,271.6000061,254.5,229.6000061,67.09999847
"5f892b449c0189cc666f06e1","2020-10-16 5:09","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.590000153,4.46999979,16.90999985,59.56000137,7.130000114,653.4099731,68.86000061,647.9899902,55.40000153,141.8000031,136.8000031,37.70000076,274.7999878,274.5,271.6000061,254.5,229.6000061,67.09999847
"5f892b819c0189cc666f0a08","2020-10-16 5:10","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.590000153,4.46999979,16.89999962,59.58000183,7.130000114,653.4099731,68.83000183,647.9899902,55.40000153,141.6999969,136.8000031,37.5,275,275.3999939,271.7999878,255,230.1000061,67.5
"5f892b839c0189cc666f0a1a","2020-10-16 5:10","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.590000153,4.46999979,16.89999962,59.58000183,7.130000114,653.4099731,68.83000183,647.9899902,55.40000153,141.6999969,136.8000031,37.5,275,275.3999939,271.7999878,255,230.1000061,67.5
"5f892bc59c0189cc666f0dfc","2020-10-16 5:11","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.56000042,4.449999809,16.88999939,59.56000137,7.130000114,653.4099731,68.83999634,647.9899902,55.79999924,141.6000061,136.1000061,37.20000076,275.2000122,275.1000061,271.8999939,255.3999939,230.1999969,66.30000305
"5f892bc69c0189cc666f0e0d","2020-10-16 5:11","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.56000042,4.449999809,16.88999939,59.56000137,7.130000114,653.4099731,68.83999634,647.9899902,55.79999924,141.6000061,136.1000061,37.20000076,275.2000122,275.1000061,271.8999939,255.3999939,230.1999969,66.30000305
"5f892c0b9c0189cc666f119e","2020-10-16 5:12","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.56000042,4.449999809,16.87999916,59.52000046,7.130000114,653.4199829,68.83999634,647.9899902,55.70000076,141.6999969,135.8999939,37,275,275.7000122,271.2000122,255.3000031,230.1000061,67
"5f892c0c9c0189cc666f11ad","2020-10-16 5:12","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.56000042,4.449999809,16.87999916,59.52000046,7.130000114,653.4199829,68.83999634,647.9899902,55.70000076,141.6999969,135.8999939,37,275,275.7000122,271.2000122,255.3000031,230.1000061,67
"5f892c959c0189cc666f18c3","2020-10-16 5:13","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.56000042,4.449999809,16.89999962,59.52000046,7.139999866,653.4099731,68.86000061,647.9899902,55.70000076,141.5,136.1999969,37.09999847,275.3999939,275,270.7000122,255.1000061,230.3000031,67.09999847
"5f892c969c0189cc666f18d1","2020-10-16 5:13","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.56000042,4.449999809,16.89999962,59.52000046,7.139999866,653.4099731,68.86000061,647.9899902,55.70000076,141.5,136.1999969,37.09999847,275.3999939,275,270.7000122,255.1000061,230.3000031,67.09999847
"5f892c979c0189cc666f18e8","2020-10-16 5:14","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.88999939,59.52000046,7.139999866,653.4099731,68.83999634,647.9899902,55.59999847,141.6999969,136.3000031,36.90000153,276,274.8999939,270.1000061,254.8000031,230,66.90000153
"5f892c989c0189cc666f18f9","2020-10-16 5:14","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.88999939,59.52000046,7.139999866,653.4099731,68.83999634,647.9899902,55.59999847,141.6999969,136.3000031,36.90000153,276,274.8999939,270.1000061,254.8000031,230,66.90000153
"5f892cac9c0189cc666f19fc","2020-10-16 5:15","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.88999939,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.70000076,141.8000031,136.1999969,36.90000153,274.7999878,274.6000061,269,255.8999939,229.8000031,67.09999847
"5f892cad9c0189cc666f1a15","2020-10-16 5:15","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.88999939,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.70000076,141.8000031,136.1999969,36.90000153,274.7999878,274.6000061,269,255.8999939,229.8000031,67.09999847
"5f892cf29c0189cc666f1d9f","2020-10-16 5:16","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.579999924,4.460000038,16.87000084,59.52000046,7.139999866,653.4099731,68.84999847,647.9899902,55.59999847,141.6999969,136.3999939,37.09999847,275.5,274.7999878,269.5,255,229.8000031,67.09999847
"5f892cf39c0189cc666f1dae","2020-10-16 5:16","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.579999924,4.460000038,16.87000084,59.52000046,7.139999866,653.4099731,68.84999847,647.9899902,55.59999847,141.6999969,136.3999939,37.09999847,275.5,274.7999878,269.5,255,229.8000031,67.09999847
"5f892d209c0189cc666f2002","2020-10-16 5:17","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.600000381,4.480000019,16.89999962,59.58000183,7.139999866,653.4199829,68.83999634,647.9899902,55.20000076,141.8000031,136.8999939,37.40000153,275.6000061,274.7999878,269.7000122,254.8999939,229.8000031,66.19999695
"5f892d229c0189cc666f2013","2020-10-16 5:17","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.600000381,4.480000019,16.89999962,59.58000183,7.139999866,653.4199829,68.83999634,647.9899902,55.20000076,141.8000031,136.8999939,37.40000153,275.6000061,274.7999878,269.7000122,254.8999939,229.8000031,66.19999695
"5f892d5c9c0189cc666f231e","2020-10-16 5:18","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.590000153,4.480000019,16.87999916,59.56000137,7.130000114,653.4099731,68.83000183,647.9899902,55.40000153,141.8000031,136.8999939,37.5,275,274.7999878,270.1000061,255.8000031,229.6000061,67
"5f892d5e9c0189cc666f232d","2020-10-16 5:18","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.590000153,4.480000019,16.87999916,59.56000137,7.130000114,653.4099731,68.83000183,647.9899902,55.40000153,141.8000031,136.8999939,37.5,275,274.7999878,270.1000061,255.8000031,229.6000061,67
"5f892da09c0189cc666f2691","2020-10-16 5:19","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.600000381,4.480000019,16.87000084,59.58000183,7.130000114,653.4099731,68.83999634,647.9899902,55.29999924,141.8000031,136.8999939,37.40000153,275.2000122,275.3999939,271,254.3999939,230.1999969,66.90000153
"5f892da19c0189cc666f26a2","2020-10-16 5:19","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.600000381,4.480000019,16.87000084,59.58000183,7.130000114,653.4099731,68.83999634,647.9899902,55.29999924,141.8000031,136.8999939,37.40000153,275.2000122,275.3999939,271,254.3999939,230.1999969,66.90000153
"5f892dd29c0189cc666f2934","2020-10-16 5:20","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.579999924,4.46999979,16.87999916,59.56000137,7.130000114,653.4099731,68.86000061,647.9899902,55.40000153,141.8000031,136.8999939,37.59999847,275.5,275.3999939,271.3999939,254.8999939,229.8000031,67
"5f892dd39c0189cc666f2940","2020-10-16 5:20","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.579999924,4.46999979,16.87999916,59.56000137,7.130000114,653.4099731,68.86000061,647.9899902,55.40000153,141.8000031,136.8999939,37.59999847,275.5,275.3999939,271.3999939,254.8999939,229.8000031,67
"5f892e139c0189cc666f2c8c","2020-10-16 5:21","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","N","가스",9.579999924,4.46999979,16.88999939,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.40000153,141.8000031,136.6000061,37.59999847,275.2000122,275.1000061,271.3999939,255.1999969,230.1999969,67.80000305
"5f892e1b9c0189cc666f2cf1","2020-10-16 5:21","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.579999924,4.46999979,16.88999939,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.40000153,141.8000031,136.6000061,37.59999847,275.2000122,275.1000061,271.3999939,255.1999969,230.1999969,67.80000305
"5f892e4d9c0189cc666f2f7b","2020-10-16 5:22","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.89999962,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.59999847,141.6999969,136.3999939,37.09999847,275.2000122,275,271,254.6000061,230.3000031,67
"5f892e4f9c0189cc666f2f90","2020-10-16 5:22","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.89999962,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.59999847,141.6999969,136.3999939,37.09999847,275.2000122,275,271,254.6000061,230.3000031,67
"5f892e8c9c0189cc666f32ac","2020-10-16 5:23","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.56000042,4.440000057,16.90999985,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.79999924,141.6000061,136.1000061,37,276,274.6000061,270.3999939,255.6999969,229.8000031,67.09999847
"5f892e8d9c0189cc666f32c3","2020-10-16 5:23","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.56000042,4.440000057,16.90999985,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.79999924,141.6000061,136.1000061,37,276,274.6000061,270.3999939,255.6999969,229.8000031,67.09999847
"5f892ec19c0189cc666f3557","2020-10-16 5:24","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.93000031,59.52000046,7.130000114,653.4099731,68.84999847,647.9899902,55.59999847,141.6999969,136.6999969,37,275.3999939,275,269.7999878,255.1000061,230.1000061,66.90000153
"5f892ec29c0189cc666f356a","2020-10-16 5:24","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.93000031,59.52000046,7.130000114,653.4099731,68.84999847,647.9899902,55.59999847,141.6999969,136.6999969,37,275.3999939,275,269.7999878,255.1000061,230.1000061,66.90000153
"5f892efa9c0189cc666f3845","2020-10-16 5:25","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.579999924,4.46999979,16.90999985,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.40000153,141.8000031,136.6999969,37.20000076,275.2999878,275,269.5,254.6000061,230.1000061,67.5
"5f892efc9c0189cc666f385b","2020-10-16 5:25","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.579999924,4.46999979,16.90999985,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.40000153,141.8000031,136.6999969,37.20000076,275.2999878,275,269.5,254.6000061,230.1000061,67.5
"5f892f379c0189cc666f3b52","2020-10-16 5:26","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.579999924,4.46999979,16.92000008,59.52000046,7.130000114,653.4099731,68.83000183,647.9899902,55.40000153,141.8000031,136.8000031,37.20000076,275.7000122,275.7000122,268.8999939,255,230.1000061,67
"5f892f3a9c0189cc666f3b82","2020-10-16 5:26","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.579999924,4.46999979,16.92000008,59.52000046,7.130000114,653.4099731,68.83000183,647.9899902,55.40000153,141.8000031,136.8000031,37.20000076,275.7000122,275.7000122,268.8999939,255,230.1000061,67
"5f892fb79c0189cc666f41dc","2020-10-16 5:27","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.590000153,4.46999979,16.93000031,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.5,141.8000031,136.5,37.29999924,275.2000122,275,270.1000061,255.1999969,229.8999939,67.30000305
"5f892fb99c0189cc666f41ef","2020-10-16 5:27","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.590000153,4.46999979,16.93000031,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.5,141.8000031,136.5,37.29999924,275.2000122,275,270.1000061,255.1999969,229.8999939,67.30000305
"5f892fba9c0189cc666f4203","2020-10-16 5:28","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.590000153,4.46999979,16.88999939,59.58000183,7.130000114,653.4099731,68.86000061,647.9899902,55.5,141.6999969,136.8000031,37.59999847,275.6000061,275,271.2999878,255.1000061,229.5,67
"5f892fbb9c0189cc666f4213","2020-10-16 5:28","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.590000153,4.46999979,16.88999939,59.58000183,7.130000114,653.4099731,68.86000061,647.9899902,55.5,141.6999969,136.8000031,37.59999847,275.6000061,275,271.2999878,255.1000061,229.5,67
"5f892ffe9c0189cc666f4587","2020-10-16 5:29","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.600000381,4.480000019,16.87999916,59.56000137,7.130000114,653.4099731,68.83000183,647.9899902,55.29999924,141.8000031,136.6999969,37.59999847,275,275.6000061,271.5,255.1999969,229.8000031,66.19999695
"5f892fff9c0189cc666f4599","2020-10-16 5:29","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.600000381,4.480000019,16.87999916,59.56000137,7.130000114,653.4099731,68.83000183,647.9899902,55.29999924,141.8000031,136.6999969,37.59999847,275,275.6000061,271.5,255.1999969,229.8000031,66.19999695
"5f89304e9c0189cc666f498d","2020-10-16 5:30","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.569999695,4.460000038,16.87000084,59.58000183,7.130000114,653.4099731,68.83999634,647.9899902,55.5,141.8000031,136.3999939,37.40000153,275.2999878,274.6000061,271.6000061,254.8000031,229.8999939,67
"5f8930519c0189cc666f49b2","2020-10-16 5:30","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.569999695,4.460000038,16.87000084,59.58000183,7.130000114,653.4099731,68.83999634,647.9899902,55.5,141.8000031,136.3999939,37.40000153,275.2999878,274.6000061,271.6000061,254.8000031,229.8999939,67
"5f89306c9c0189cc666f4b17","2020-10-16 5:31","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.56000042,4.440000057,16.88999939,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.79999924,141.6000061,135.8999939,37.09999847,275.2999878,275.2999878,271.2000122,255,229.6999969,66.09999847
"5f89306d9c0189cc666f4b2b","2020-10-16 5:31","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.56000042,4.440000057,16.88999939,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.79999924,141.6000061,135.8999939,37.09999847,275.2999878,275.2999878,271.2000122,255,229.6999969,66.09999847
"5f8930a99c0189cc666f4e42","2020-10-16 5:32","2020-10-16 오전 12:00:00",24,"CN7 W/S SIDE MLD'G RH","S14","650톤-우진2호기","Y","None",9.56000042,4.449999809,16.95000076,59.52000046,7.130000114,653.4099731,68.86000061,647.9899902,55.70000076,141.6000061,136.3999939,37,275,275.3999939,270.7000122,255,230.3000031,66.90000153
"5f8930ab9c0189cc666f4e51","2020-10-16 5:32","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.56000042,4.449999809,16.95000076,59.52000046,7.130000114,653.4099731,68.86000061,647.9899902,55.70000076,141.6000061,136.3999939,37,275,275.3999939,270.7000122,255,230.3000031,66.90000153
"5f8930da9c0189cc666f50be","2020-10-16 5:33","2020-10-16 오전 12:00:00",23,"CN7 W/S SIDE MLD'G LH","S14","650톤-우진2호기","Y","None",9.569999695,4.449999809,16.95000076,60,7.130000114,653.4099731,68.83999634,647.9899902,55.70000076,141.6999969,136.3999939,37,274.5,274.7000122,270.1000061,254.8000031,230.1000061,67.09999847
